Id,Name,BvD,Country_Id,TURN,P/L_bef_tax,Net_inc,CF,TASS,EC,Ratio,Prof_marg,ROE,ROCE,Solvency,EM,point,Cluster
EASIN_610,INNOVINT AIRCRAFT INTERIOR GMBH,DE2150107890,DE,3.8547916940539855,-0.05569778137366064,-0.05228292291710962,2.780677274433368,3.767304317453273,3.703635237583896,1.8903098373176601,0.11033107358492986,0.0709951307856066,0.03952719974683155,1.802434200615287,1.591064607026499,"(53.550341, 10.000654, 0.0)",22
EASIN_611,INTEC AIR SL,ESB11307139,ES,4.144231618090547,-0.06564107241399555,-0.06367510246025065,0.0,4.106564834846764,3.0927206446840994,-0.29917770738666366,-0.6286415236553656,-1.8741142667340829,-1.7594591327662303,-0.5051151598278463,2.311753861055754,"(36.5297438, -6.2928976, 0.0)",18
EASIN_612,INTERNACIONAL DE COMPOSITES SA,ESA79316394,ES,4.671589343395643,-0.05551070157986318,-0.05216143578674166,2.8573324964312685,4.4937925310696665,4.185853669934142,-0.26938876120021027,0.04771380422742884,0.005858481836993079,0.0034718732183654697,0.6843153554716328,2.3961993470957363,"(39.8560679, -4.0239568, 0.0)",4
EASIN_613,INTERSPACE SOCIEDAD ANONIMA.,ESA95001970,ES,1.1760912590556813,-0.05637126863133149,-0.05310572211823808,0.0,3.4500950758716025,2.888179493918325,-0.32896665357311705,0.11033107358492986,-0.17107493884645503,-0.2400469652299438,0.02776656104120947,1.7558748556724915,"(43.29548, -2.9900933, 0.0)",5
EASIN_614,IPECO HOLDINGS LIMITED,GB00672443,GB,4.928513628420855,-0.07195501545465977,-0.057948640906088145,3.5240064455573727,5.149317664759258,5.093729784836627,0.7691622263002327,-0.13924981562723726,-0.029329648585712617,-0.05002957904968098,1.8511788865445848,2.866877814337499,"(51.5388241, 0.7128137, 0.0)",0
EASIN_615,IRIS HELICOPTER LEASING 2 LIMITED,IE568409,IE,4.130301597341845,-0.05580067526024924,-0.05243202075892484,3.9988693638823443,4.756826213077907,0.7781512503836436,-0.39125263196297416,0.041940580811489034,0.27699460904392287,0.16208623306738362,-0.7960788097885334,0.6020599913279624,"(53.3498006, -6.2602964, 0.0)",1
EASIN_616,ISAR AEROSPACE TECHNOLOGIES GMBH,DE8290796580,DE,3.8547916940539855,-0.05569778137366064,-0.05228292291710962,2.780677274433368,3.9791840336744184,3.9368152311976328,1.018306139859661,0.11033107358492986,0.0709951307856066,0.03952719974683155,1.9330218160061223,0.47712125471966244,"(48.0643823, 11.6675042, 0.0)",30
EASIN_617,ISSOIRE AVIATION,FR312455298,FR,4.335337525260544,-0.05226486715747728,-0.04773819981289,3.269045709657623,4.447762520627492,4.096875268059688,-0.1488789334459216,0.19692942482402698,0.06818228650416774,0.06162562568363335,0.5450018395132065,2.0293837776852097,"(45.5001356, 3.2431126, 0.0)",-1
EASIN_618,ITP AERO UK LIMITED,GB13071140,GB,5.000958731796152,-0.14378897927803883,-0.09041331542578088,2.717670503002262,5.309489637653653,4.884194750455707,-0.04597166480180988,-0.7920681557373541,-0.24873150253794346,-0.14191250794480423,0.3337748671529146,2.5998830720736876,"(52.6362, -1.1331969, 0.0)",11
EASIN_619,ITP ENGINES UK LIMITED,GB06519506,GB,4.486770413238943,-0.026546072505171697,-0.024070297960295497,3.8062478271957905,4.467015818438435,4.302179353813202,0.062351775876202414,0.9474484688962019,0.34549564036837505,0.3913574021617022,1.2623310447937424,2.1986570869544226,"(52.6362, -1.1331969, 0.0)",11
EASIN_620,ITP EXTERNALS SLU,ESB95731055,ES,4.9501262189869335,0.001983596048940697,-0.00045209538830607026,4.0349491466763725,4.843637598567198,4.6628899881532755,-0.05274187984418568,0.6570109216635379,0.29751182615559457,0.3474513190504249,1.1883113365307338,2.2068258760318495,"(43.2907714, -2.8870439, 0.0)",5
EASIN_621,JACOTTET INDUSTRIE,FR419234851,FR,3.5974757898703773,-0.054304036909869575,-0.051189538743797974,2.387389826338729,3.4523998459114416,3.2166935991697545,-0.1272142453103191,0.4025449972532679,0.21676664913546737,0.03952719974683155,0.9515084487137117,1.7558748556724915,"(48.4438601, 1.4881434, 0.0)",-1
EASIN_622,JADE AVIATION (IRELAND) AOE 1 LIMITED,IE619147,IE,3.4104397862103464,-0.05925229745581235,-0.0576614895070366,2.558708570533166,4.5651155098193765,0.0,-0.22470534192053024,-1.2303890412398613,0.0709951307856066,0.03531105269309963,-0.982632546061156,1.7558748556724915,"(53.3498006, -6.2602964, 0.0)",1
EASIN_623,JADE AVIATION (IRELAND) AOE 4 LIMITED,IE619319,IE,3.018284308426531,-0.06713303376953028,-0.06460834450716817,0.0,4.542613827964055,0.0,-0.20981086882730351,0.11033107358492986,0.0709951307856066,-0.02923961254334771,-1.3434034005625664,1.7558748556724915,"(53.3498006, -6.2602964, 0.0)",1
EASIN_624,JAMES WILSON (ENGRAVERS) LIMITED,GB01012046,GB,3.8547916940539855,-0.05569778137366064,-0.05228292291710962,2.780677274433368,3.3909351071033793,3.245759355967277,-0.008058460564505593,0.11033107358492986,0.0709951307856066,0.03952719974683155,1.3565105922991147,0.9542425094393249,"(50.74020055, -1.9537512539581008, 0.0)",0
EASIN_625,JCB AERO,FR401027057,FR,4.256188382589775,-0.0730494322483749,-0.07202458160190321,0.0,4.168143775495959,3.495405563146193,-0.21387299785272898,-0.8662318719267349,-1.2991909571317566,-0.8069006673851424,-0.15728270961631138,2.143014800254095,"(43.6463558, 0.5850507, 0.0)",-1
EASIN_626,JETSON AB,SE5591564744,SE,1.4471580313422192,-0.055912923136527716,-0.05256455217387171,2.780677274433368,3.5796692935547205,0.8450980400142568,-0.28157514827648666,-3.848767907423023,-4.101335399539257,0.03952719974683155,-0.7912645198202076,1.7558748556724915,"(59.3251172, 18.0710935, 0.0)",21
EASIN_627,JETSUPPORT B.V.,NL34179059,NL,3.8547916940539855,-0.05569778137366064,-0.05228292291710962,2.780677274433368,3.9568884546500773,3.6485551556626707,-0.16377340653914826,0.11033107358492986,0.0709951307856066,0.03952719974683155,0.6831117829795513,1.8573324964312685,"(52.3080392, 4.7621975, 0.0)",7
EASIN_628,"JIHLAVAN, A.S.",CZ46347071,CZ,3.9941411111261225,-0.05390649234804998,-0.05062628023027379,3.0542299098633974,4.172719661349497,4.065878352857392,0.07860029197790427,0.2244632595769707,0.039833228452019274,0.03414797764379427,1.556303625984633,1.7558748556724915,"(49.396064, 15.5903065, 0.0)",-1
EASIN_629,JIN SHAN 10 IRELAND COMPANY LIMITED,IE573023,IE,3.0923696996291206,-0.05431806789440438,-0.050681501653168315,2.780677274433368,4.715393232645489,3.681150749932421,0.036624958715174495,1.1823742525140606,0.07435951316144523,0.03850950907868937,-0.518354457240742,1.7558748556724915,"(53.3498006, -6.2602964, 0.0)",1
EASIN_630,JIN SHAN 11 IRELAND COMPANY LIMITED,IE573024,IE,4.766331037364648,-0.05682961412613526,-0.05349779422078922,4.32701135975241,5.63963288956451,4.726947152404178,-0.40614710505620083,0.02462091056366961,-0.003186742911163245,0.048395646997784904,-0.42838741345765474,1.7558748556724915,"(53.3498006, -6.2602964, 0.0)",1
EASIN_631,JIN SHAN 15 IRELAND COMPANY LIMITED,IE580919,IE,4.088561311791215,-0.04453847167364225,-0.04079686695504789,3.878291949249796,5.083420196389811,3.6869935662646784,-0.3817743309036481,0.9141414107273185,0.5477998133942128,0.08227020780880344,-0.6757215605803899,1.7558748556724915,"(53.3498006, -6.2602964, 0.0)",1
EASIN_632,JIN SHAN 16 IRELAND COMPANY LIMITED,IE587492,IE,2.846955325019824,-0.05584276821385367,-0.052476197897240465,2.780677274433368,4.5110808455391185,3.0831441431430524,0.11786753922368375,-0.009130241714132344,-0.005944433383162124,0.04374334680056347,-0.6841465680249599,1.7558748556724915,"(53.3498006, -6.2602964, 0.0)",1
EASIN_633,JIN SHAN 18 IRELAND COMPANY LIMITED,IE591105,IE,4.131939295210424,-0.04801347884343004,-0.04438625944319218,3.9774034808734346,5.0366648189713805,3.6406801532776654,-0.38448241692059837,0.5877322406722603,0.42182851263330395,0.06976715102877085,-0.6754206674573695,1.7558748556724915,"(53.3498006, -6.2602964, 0.0)",1
EASIN_634,JIN SHAN 20 IRELAND COMPANY LIMITED,IE601048,IE,3.904282657645628,-0.0962707116534844,-0.09424016003237164,0.0,4.918533574943046,0.0,-0.22470534192053024,0.11033107358492986,0.0709951307856066,-0.1195233132456761,-1.1824255797466743,1.7558748556724915,"(53.3498006, -6.2602964, 0.0)",1
EASIN_635,JIN SHAN 22 IRELAND COMPANY LIMITED,IE605701,IE,4.4374968861298205,-0.03500675617966175,-0.03095088725295363,4.232742062720737,5.50110173057955,3.886659897861203,-0.32896665357311705,0.7627053195861281,0.638141753256896,0.04665103442382687,-0.7232626740176066,1.7558748556724915,"(53.3498006, -6.2602964, 0.0)",1
EASIN_636,JIN SHAN 27 IRELAND COMPANY LIMITED,IE627811,IE,4.346763599371257,-0.09688807497301602,-0.09488072853794816,4.133091610254708,5.450255268481089,0.0,-0.3574015567510953,-1.7140075258520497,0.0709951307856066,-0.01121194927911467,-0.9242592801952064,1.7558748556724915,"(53.3498006, -6.2602964, 0.0)",1
EASIN_637,JIN SHAN 28 IRELAND COMPANY LIMITED,IE627812,IE,3.563955464995813,-0.04629234474049342,-0.04120550548446739,2.780677274433368,5.141101571123933,4.012541972775836,-0.31136409446294006,2.5079951676356242,0.21930372436970633,0.0686040759794655,-0.5725152193844067,1.7558748556724915,"(53.3498006, -6.2602964, 0.0)",1
EASIN_638,JIN SHAN 29 IRELAND COMPANY LIMITED,IE638781,IE,3.8547916940539855,-0.16408713690506305,-0.16776748461643506,0.0,4.908651198549247,0.0,-0.4169794491240021,0.11033107358492986,0.0709951307856066,0.03952719974683155,-1.8804976251539074,1.7558748556724915,"(53.3498006, -6.2602964, 0.0)",1
EASIN_639,JIN SHAN 30 IRELAND COMPANY LIMITED,IE645384,IE,4.060546755126169,-0.057652765218844076,-0.054342681991075496,3.8560639533331,5.121963422456999,0.0,-0.36417177179347104,-0.11082779265645669,0.0709951307856066,0.028914139921920167,-1.0792192385506911,1.7558748556724915,"(53.3498006, -6.2602964, 0.0)",1
EASIN_640,JIN SHAN 31 IRELAND COMPANY LIMITED,IE650312,IE,4.293958885621698,-0.061632887831885,-0.0584566779967178,4.0074917332953355,5.444076039001569,0.0,-0.36823390081889656,-0.23961508424280625,0.0709951307856066,0.02847798677843066,-0.9317816082707153,1.7558748556724915,"(53.3498006, -6.2602964, 0.0)",1
EASIN_641,JIN SHAN 33 IRELAND COMPANY LIMITED,IE655353,IE,3.889917683436206,-0.05902312470841046,-0.05576187255946485,3.6814221557210085,4.9571713373701,0.0,-0.2924074923442879,-0.3524149879080917,0.0709951307856066,0.02208107400725119,-0.8454252819638723,1.7558748556724915,"(53.3498006, -6.2602964, 0.0)",1
EASIN_642,JMB AIRCRAFT S.R.O.,CZ24178586,CZ,4.0751453270538525,-0.04993104672985398,-0.04694853346549826,3.084576277934331,4.072984744627931,3.3521825181113627,-0.2869913203103873,0.5109039598293689,0.6175142285263444,0.49080031887731035,-0.22438187604985133,1.9822712330395684,"(50.0018735, 16.2229788, 0.0)",-1
EASIN_643,JOHN CRANE BELGIUM,BE0414348564,BE,3.7096938697277917,-0.05219003523995829,-0.04959916176443558,2.717670503002262,3.4899584794248346,2.8305886686851442,-0.25314024509850847,0.7116344970605067,1.2639168751628818,0.03952719974683155,-0.1383264428660287,0.8450980400142568,"(51.2438894, 4.4397179, 0.0)",15
EASIN_644,K D C GROUP,GBML3668121,GB,3.9832653525665456,-0.05569778137366064,-0.05228292291710962,2.780677274433368,4.353358345526591,3.327767489902729,-0.22470534192053024,0.11033107358492986,0.0709951307856066,0.03952719974683155,-0.11124606179419641,1.9084850188786497,"(50.76509225, -1.8145241384295614, 0.0)",0
EASIN_645,K2 AIRCRAFT FINANCE LIMITED,IE613783,IE,4.4292999908336075,-0.06980827482083393,-0.06014645353729034,4.236512069662828,5.250744382070266,4.359759616415701,-0.2896994063273376,-0.4532243506325792,-0.14294649603206644,0.03952719974683155,-0.4097320398303925,1.7558748556724915,"(53.3498006, -6.2602964, 0.0)",1
EASIN_646,K2 AIRCRAFT LEASING (HOLDING) LIMITED,IE581444,IE,4.3534353378561645,-0.10166796370454108,-0.0930528994401393,4.032659046039924,5.421391662929282,0.0,0.23702332396949727,-1.8885365106569993,0.0709951307856066,0.03952719974683155,-0.8749128080198675,1.7558748556724915,"(53.3498006, -6.2602964, 0.0)",1
EASIN_647,KAHALA 28574 28576 DESIGNATED ACTIVITY COMPANY,IE581418,IE,3.8547916940539855,-0.07646363848517851,-0.07682884539372711,2.780677274433368,4.26254600711293,0.0,-0.3276126105646419,0.11033107358492986,0.0709951307856066,0.03952719974683155,-2.3291292715772625,1.7558748556724915,"(53.3498006, -6.2602964, 0.0)",1
EASIN_648,KAISER FLUGZEUGBAU SP. Z O.O. ODDZIAL W POLSCE,PL432503695,PL,3.8547916940539855,-0.05569778137366064,-0.05228292291710962,2.780677274433368,4.353358345526591,3.327767489902729,-0.22470534192053024,0.11033107358492986,0.0709951307856066,0.03952719974683155,-0.11124606179419641,1.5563025007672873,"(51.2164934, 22.69095582029724, 0.0)",-1
EASIN_649,KALISTRUT AEROSPACE,FR538654427,FR,4.681837982120146,-0.009489072305688434,-0.018851873496762647,3.855216194733363,4.707101566576681,4.587856827556672,-0.048679750818760185,0.9563303510745711,0.2835027585578402,0.03952719974683155,1.490107138920154,2.290034611362518,"(48.2788193, 6.3151506, 0.0)",-1
EASIN_650,KAYSER ITALIA S.R.L.,IT00827910498,IT,3.705778212828598,-0.06466358049140383,-0.06289648039743781,0.0,4.1736523746892695,3.953469743253401,-0.04732570781028506,-1.6145304454543177,-0.23119259113603055,-0.280463823193305,1.0158995770400683,1.8573324964312685,"(42.790216599999994, 10.340278678735025, 0.0)",-1
EASIN_651,KDAC AIRCRAFT HOLDING 2 LIMITED,IE614296,IE,4.275748884479195,-0.05580067526024924,-0.05243202075892484,3.8444771757456815,5.120037311932915,2.9786369483844743,-0.4047930620477257,0.041940580811489034,0.002769868508354334,0.03952719974683155,-0.774715398054088,1.7558748556724915,"(53.3498006, -6.2602964, 0.0)",1
EASIN_652,KDAC AIRCRAFT HOLDING 3 LIMITED,IE614326,IE,4.106020819140269,-0.08218828017538073,-0.07573546122041547,4.092720644684099,5.043519460245756,0.0,-0.3790662448866977,-1.9213994747169645,0.0709951307856066,0.03952719974683155,-1.055448681832083,1.7558748556724915,"(53.3498006, -6.2602964, 0.0)",1
EASIN_653,KDAC AIRCRAFT HOLDING 4 LIMITED,IE614327,IE,4.239124224094778,-0.07478927433069125,-0.07483535202723467,3.8674674878590514,5.144293927198531,0.0,-0.29376153535276306,-0.9981278222755136,0.0709951307856066,0.03952719974683155,-0.8839396017104783,1.7558748556724915,"(53.3498006, -6.2602964, 0.0)",1
EASIN_654,KDAC AIRCRAFT HOLDING LIMITED,IE581157,IE,4.161068385471174,-0.05580067526024924,-0.04039375056791784,2.780677274433368,5.1015339974923455,0.0,-0.34656921268329405,0.041940580811489034,0.0709951307856066,0.03952719974683155,-1.029571873252332,1.7558748556724915,"(53.3498006, -6.2602964, 0.0)",1
EASIN_655,KDAC AIRCRAFT TRADING 2 LIMITED,IE614298,IE,4.266325791475637,-0.011911755635365518,-0.01448938108809497,4.004965887106824,5.23905911135179,4.060130999531045,-0.3438611266663438,2.2988268423350355,0.9027697309499085,0.03952719974683155,-0.5971884554720761,1.7558748556724915,"(53.3498006, -6.2602964, 0.0)",1
EASIN_656,KDAC AIRCRAFT TRADING LIMITED,IE581161,IE,4.246400090154285,-0.0721140332793876,-0.06676750214234418,3.855458580386036,5.172512443766694,0.0,-0.19762448175102712,-0.8369216607381174,0.0709951307856066,0.03952719974683155,-1.0021905990574795,1.7558748556724915,"(53.3498006, -6.2602964, 0.0)",1
EASIN_657,KDAC AVIATION HOLDING (IRELAND) LIMITED,IE614297,IE,4.558204400426517,-0.05580067526024924,-0.05243202075892484,2.780677274433368,6.144547433074304,4.399535278865296,-0.25043215908155814,0.04149648670257059,0.001446177081794872,0.03952719974683155,-0.7422189407678892,1.7558748556724915,"(53.3498006, -6.2602964, 0.0)",1
EASIN_658,KEM-AVIATION KERESKEDELMI ES SZOLGALTATO BETETI TARSASAG,HU21120165,HU,3.2016701796465816,-0.05572584334273026,-0.052365755051451406,1.1760912590556813,2.957607287060095,1.1760912590556813,-0.2978236643781885,0.08812636813900751,1.3442208217074891,0.03952719974683155,-0.7509448413354796,0.47712125471966244,"(47.4979937, 19.0403594, 0.0)",37
EASIN_659,KESTREL AVIATION IRELAND NO. 3 LIMITED,IE639008,IE,4.0,-0.03529672986004781,-0.03124908293658408,3.804480189105993,4.922294581932193,4.499123233404223,-0.34792325569176924,1.9892932484188783,0.1546634597060526,0.13926088522476596,0.33919094336728106,1.7558748556724915,"(53.3498006, -6.2602964, 0.0)",1
EASIN_660,KESTREL AVIATION IRELAND NO. 4 LIMITED,IE639009,IE,3.8802989914257524,-0.04299506337481322,-0.03920096783339604,3.712397131406715,4.738677520198967,4.332620219565641,-0.3249045245476916,1.6442321257892454,0.1418677759159778,0.13664396636382892,0.38492669806637553,1.7558748556724915,"(53.3498006, -6.2602964, 0.0)",1
EASIN_661,KESTREL AVIATION IRELAND NO. 5 LIMITED,IE639010,IE,4.017242084547646,-0.08704767781926971,-0.08471446458306564,0.0,5.022304622935069,4.36314170969795,-0.30459387942056426,-2.8095876925538583,-0.31800468719455527,-0.06776647355158769,-0.13682197725092687,1.7558748556724915,"(53.3498006, -6.2602964, 0.0)",1
EASIN_662,KEYSTONE 4 LIMITED,IE598318,IE,3.7163372878895484,-0.05363522664704366,-0.050399872396406226,3.4895366294820955,4.63787981889477,3.3991543339582164,-0.3817743309036481,0.4376284318578252,0.20551527200971195,0.06700484778667062,-0.6227643709288067,1.7558748556724915,"(53.3498006, -6.2602964, 0.0)",1
EASIN_663,KID-SYSTEME GMBH,DE2150863663,DE,4.412057146690156,-0.11352414563645499,-0.12032676020774645,0.0,4.400710636773232,0.0,-0.12044403026794337,-2.080829259818687,0.0709951307856066,-0.9634796458978763,-1.0897504978564039,1.724275869600789,"(53.4767351, 9.7003941, 0.0)",22
EASIN_664,KIGASS AERO COMPONENTS  LIMITED,GB01080068,GB,3.8547916940539855,-0.05569778137366064,-0.05228292291710962,2.780677274433368,3.5764565324056203,3.428134794028789,-0.043263578784859626,0.11033107358492986,0.0709951307856066,0.03952719974683155,1.3420677223941373,1.6334684555795864,"(51.753051, -0.3379675, 0.0)",0
EASIN_665,KIGASS MANUFACTURING LIMITED,GB07283504,GB,3.8547916940539855,-0.05569778137366064,-0.05228292291710962,2.780677274433368,0.3010299956639812,0.3010299956639812,-0.22470534192053024,0.11033107358492986,0.0709951307856066,0.03952719974683155,2.212551527292036,0.3010299956639812,"(51.753051, -0.3379675, 0.0)",0
EASIN_666,KNSF FLIGHT SERVICES B.V.,NL24258179,NL,3.8547916940539855,-0.05569778137366064,-0.05228292291710962,2.780677274433368,3.9986515959983735,0.0,-0.38448241692059837,0.11033107358492986,0.0709951307856066,0.03952719974683155,-0.11124606179419641,1.7558748556724915,"(52.3301851, 5.0692658, 0.0)",7
EASIN_667,KONNER S.R.L. - SOCIETA' UNIPERSONALE,IT02257300307,IT,3.229937685907934,-0.05564633443036634,-0.0522497900633729,2.0492180226701815,3.8361341494653747,2.230448921378274,-0.27209684721716054,0.13031530848625997,0.22283356817386488,0.01713800504770342,-0.7223599946485455,1.1139433523068367,"(46.3740306, 13.0953599, 0.0)",-1
EASIN_668,KORNERSTONE AIRLEASE NO. 1 LIMITED,IE600148,IE,4.516138576717075,-0.12253203770780262,-0.12159685293432058,4.075181854618692,5.63742868383202,3.959089114367392,-0.39531476098839957,-1.888980604765918,-1.728066979337022,0.00361725759952864,-0.7331921470772784,1.7558748556724915,"(53.3498006, -6.2602964, 0.0)",1
EASIN_669,KUBICEK FACTORY S.R.O.,CZ41603869,CZ,3.7704101315139065,-0.05233969907499626,-0.04912977966983209,2.841359470454855,3.71357453777207,3.3725438007590705,-0.18002192264085015,0.6001668757219767,0.348143023221494,0.43875271042089553,0.5753920449382629,1.7403626894942439,"(49.1922443, 16.6113382, 0.0)",-1
EASIN_670,KUVA SPACE OY,FI27592253,FI,2.7958800173440754,-0.06033268326499267,-0.05804803946729829,0.0,3.5658478186735176,3.184123354239671,-0.23012151395443084,0.11033107358492986,-0.6983453570926407,-0.7240315701221356,0.452326757622936,0.9030899869919435,"(60.2047672, 24.6568435, 0.0)",-1
EASIN_671,L.M.C. LAVORAZIONE MATERIALI COMPOSITI S.P.A.,IT05231690636,IT,3.6841269256130755,-0.058485270301242766,-0.05493355121604694,2.780677274433368,4.394556739363656,3.7587605439099794,-0.30053175039513885,-0.4851991264747073,-0.1088614417981603,-0.0350549877898745,-0.1004139093654635,1.9294189257142926,"(40.929513, 14.435833, 0.0)",2
EASIN_672,L3HARRIS COMMERCIAL TRAINING SOLUTIONS LIMITED,GB05815706,GB,4.798968137412551,-0.8463156979410992,-0.9849948441748376,0.0,5.30287183606769,4.722197764055116,-0.29105344933581273,0.11033107358492986,-3.5333614699263682,-4.311391175323347,-0.006234361860091067,2.4955443375464483,"(51.5073219, -0.1276474, 0.0)",0
EASIN_673,L3HARRIS EDO UK LIMITED,GB03881155,GB,3.8547916940539855,-0.034431485813734564,-0.027201352638415208,2.780677274433368,3.939319531078238,3.8880671134074367,-0.22470534192053024,0.11033107358492986,0.6536951275189697,0.03952719974683155,1.8776574813703766,1.7558748556724915,"(50.83891575, -0.12693054250074665, 0.0)",0
EASIN_674,L3HARRIS RELEASE & INTEGRATED SOLUTIONS LTD,GB00402684,GB,4.710937770328562,-0.02932420744306395,-0.023661659430875993,3.75724415102197,4.448056710886212,4.133730466624549,-0.003996331539080158,0.530888194730699,0.46043617924128827,0.03952719974683155,0.662651050614167,2.103803720955957,"(50.83891575, -0.12693054250074665, 0.0)",0
EASIN_675,LABORATOIRE D'ESSAIS DE MONTEREAU,FR339705782,FR,3.1322596895310446,-0.05574922831695494,-0.05248172003952992,1.845098040014257,2.859738566197147,1.2304489213782739,-0.31678026649684066,0.0814649565052308,0.8287533186814586,0.1668839176457682,-0.728678750231973,1.7558748556724915,"(48.5919203, 2.6679091, 0.0)",12
EASIN_676,LABRADOR AVIATION FINANCE LIMITED,IE908582,IE,5.12497673571303,-0.13178781050593186,-0.14215026653566373,5.011950866059398,5.770536849792911,0.0,-0.26803471819173513,-0.49941013796009764,0.0709951307856066,0.02949567744657285,-0.8282743739517119,1.7558748556724915,"(52.7093263, -8.876893685751469, 0.0)",13
EASIN_677,LACROIX LUCAERO,FR719802548,FR,4.424244421837034,-0.04879453698253443,-0.04580545001158154,3.1755118133634475,4.219453537076811,3.5852350633657752,-0.25043215908155814,0.2919655641325746,0.43109435261922024,0.5501171463918836,-0.09800676438130058,2.0492180226701815,"(47.3319841, 1.2076041, 0.0)",-1
EASIN_678,LAER H S.R.L.,IT07839731218,IT,3.637489729512511,-0.055861476193233416,-0.052514852893266635,2.611723308007342,4.1156105116743,3.5420781463356255,-0.284283234293437,0.029505945761772526,-0.002304281960123604,-0.003651961458629845,0.00700493555280466,1.6989700043360187,"(40.9148194, 14.3511247, 0.0)",2
EASIN_679,LAF LEASING IRELAND 1 LIMITED,IE583165,IE,4.336899809359534,-0.028814415004965878,-0.020569259748782452,4.15803061259034,5.3194308775664245,4.662020794242903,11.777531885203235,1.2214545340988838,0.13999254639501857,0.0786355982797242,-0.13411393914374364,1.7558748556724915,"(52.7093263, -8.876893685751469, 0.0)",13
EASIN_680,LAF LEASING IRELAND 2 LIMITED,IE583166,IE,4.070555015835032,-0.05354168675014493,-0.04976482603311916,3.8455940931600243,5.079376634605352,4.20720335930803,7.56510408583703,0.22401916546805226,0.03442815512690147,0.049122568903600755,-0.39258113181823207,1.7558748556724915,"(52.7093263, -8.876893685751469, 0.0)",13
EASIN_681,LAF LEASING IRELAND 3 LIMITED,IE583167,IE,4.445837632186448,-0.17700499666677755,-0.19553833819009295,4.142139080132135,5.416835147448575,4.737375548745249,-0.22470534192053024,-4.08147322049629,-0.5219634745035924,-0.10978255970774371,-0.16691128955296275,1.7558748556724915,"(52.7093263, -8.876893685751469, 0.0)",13
EASIN_682,LAF LEASING IRELAND 4 LIMITED,IE583142,IE,4.655935191154745,-0.10783224291016733,-0.11386585372908672,4.476077695190148,5.301980060637505,4.591587672438799,-0.22470534192053024,-1.0496427389100533,-0.31293053672607735,-0.040724978655238116,-0.2102398992678945,1.7558748556724915,"(52.7093263, -8.876893685751469, 0.0)",13
EASIN_683,LANGE AVIATION GMBH,DE7250041809,DE,3.8547916940539855,-0.05569778137366064,-0.05228292291710962,2.780677274433368,3.462996612028056,2.7589118923979736,-0.22470534192053024,0.11033107358492986,0.0709951307856066,0.03952719974683155,-0.2027175711923855,1.414973347970818,"(49.248655, 7.3641981, 0.0)",-1
EASIN_684,LANGE FLUGZEUGBAU GMBH,DE7250040198,DE,3.8547916940539855,-0.05569778137366064,-0.05228292291710962,2.780677274433368,4.353358345526591,3.327767489902729,-0.22470534192053024,0.11033107358492986,0.0709951307856066,0.03952719974683155,-0.11124606179419641,1.6127838567197355,"(49.248655, 7.3641981, 0.0)",-1
EASIN_685,LATECOERE,FR572050169,FR,5.648537596231606,-0.6320064401564208,-0.746515607262531,0.0,5.930435516865096,5.233016427787395,-0.07711465399673847,-1.187311912674772,-0.7933202169482821,-0.2326323617906221,-0.19248720500969332,3.6780629049743454,"(43.6044622, 1.4442469, 0.0)",25
EASIN_686,LATECOERE BULGARIA EOOD,BG204232489,BG,4.551498792364467,-0.06104358648142301,-0.05806460589416665,1.9084850188786497,4.426169547035326,0.0,-0.27074280420868546,-0.09839315760674017,0.0709951307856066,-0.10643871894099081,-1.3012783633397162,2.432969290874406,"(42.19207, 24.63776, 0.0)",-1
EASIN_687,"LAUAK PORTUGAL, S.A.",PT513864911,PT,4.150295812825538,-0.07873198098497268,-0.08002064363703079,0.0,4.713221650905551,3.9889155205126867,-0.23689172899680658,-1.4990659771355215,-0.5535114535032596,-0.2210016112975685,-0.22859437977213637,2.69196510276736,"(38.1761212, -8.5680717, 0.0)",-1
EASIN_688,LCI HELICOPTERS EIGHTEEN LIMITED,IE616753,IE,2.2624510897304293,-0.06207720234215397,-0.058915015806742375,0.0,3.952211058108669,0.0,-0.41156327709010143,0.11033107358492986,0.0709951307856066,0.03952719974683155,-1.3361819656100777,1.7558748556724915,"(53.3498006, -6.2602964, 0.0)",1
EASIN_689,LCI HELICOPTERS TWENTY FOUR LIMITED,IE661468,IE,3.0382226383687185,-0.05254080985332853,-0.04906903610464811,2.936513742478893,3.971368636791423,3.0145205387579237,-0.26668067518326,2.8819224073449563,0.7462432197592521,0.22242075125009902,-0.46419369509707753,1.7558748556724915,"(53.3498006, -6.2602964, 0.0)",1
EASIN_690,LCI HELICOPTERS TWENTY LIMITED,IE620034,IE,3.241795431295199,-0.05436951483769868,-0.0509520866253515,2.8662873390841948,4.185768733433613,3.5773768919170146,-0.3926066749714493,0.8222139301811999,0.0909056559934385,0.07703637008692933,-0.05527994091240966,1.7558748556724915,"(53.3498006, -6.2602964, 0.0)",1
EASIN_691,LEADING EDGE 2EXCEL,GBML7445238,GB,3.7792356316758635,-0.05569778137366064,-0.05228292291710962,2.780677274433368,4.353358345526591,3.327767489902729,-0.22470534192053024,0.11033107358492986,0.0709951307856066,0.03952719974683155,-0.11124606179419641,1.7075701760979363,"(53.5227681, -1.1335312, 0.0)",-1
